drug_name,drug_id,disease_name,disease_id,gene_name,gene_id
gepirone,CHEBI:135990,major depressive disorder,MONDO:0002009,drd2,NCBIGene:1813
"cobalt(3+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1h-corrin-21-id-3-yl]propanoylamino]propan-2-yl phosphate;cyanide",PUBCHEM.COMPOUND:184933,methylmalonic acidemia,MONDO:0002012,mtr,NCBIGene:4548
"cobalt(3+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1h-corrin-21-id-3-yl]propanoylamino]propan-2-yl phosphate;cyanide",PUBCHEM.COMPOUND:184933,methylmalonic acidemia,MONDO:0002012,mmab,NCBIGene:326625
"cobalt(3+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1h-corrin-21-id-3-yl]propanoylamino]propan-2-yl phosphate;cyanide",PUBCHEM.COMPOUND:184933,methylmalonic acidemia,MONDO:0002012,mmut,NCBIGene:4594
"cobalt(3+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1h-corrin-21-id-3-yl]propanoylamino]propan-2-yl phosphate;cyanide",PUBCHEM.COMPOUND:184933,methylmalonic acidemia,MONDO:0002012,mmaa,NCBIGene:166785
"cobalt(3+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1h-corrin-21-id-3-yl]propanoylamino]propan-2-yl phosphate;cyanide",PUBCHEM.COMPOUND:184933,methylmalonic acidemia,MONDO:0002012,mmachc,NCBIGene:25974
"cobalt(3+);[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1h-corrin-21-id-3-yl]propanoylamino]propan-2-yl phosphate;cyanide",PUBCHEM.COMPOUND:184933,methylmalonic acidemia,MONDO:0002012,mtrr,NCBIGene:4552
sirolimus,CHEBI:9168,lymphangioma,MONDO:0002013,fkbp1a,NCBIGene:2280
sirolimus,CHEBI:9168,lymphangioma,MONDO:0002013,eif4e,NCBIGene:1977
sirolimus,CHEBI:9168,lymphangioma,MONDO:0002013,fkbp1b,NCBIGene:2281
sirolimus,CHEBI:9168,lymphangioma,MONDO:0002013,fkbp5,NCBIGene:2289
posaconazole,CHEBI:64355,candidiasis,MONDO:0002026,erg11,NCBIGene:3641571
posaconazole,CHEBI:64355,fungal infectious disease,MONDO:0002041,erg11,NCBIGene:3641571
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,hrh1,NCBIGene:3269
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,htr1a,NCBIGene:3350
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,alb,NCBIGene:213
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,htr2a,NCBIGene:3356
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,drd2,NCBIGene:1813
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,chrm2,NCBIGene:1129
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,htr2a,NCBIGene:3356
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,htr3a,NCBIGene:3359
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,htr1a,NCBIGene:3350
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,adra2b,NCBIGene:151
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,htr1d,NCBIGene:3352
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,hrh1,NCBIGene:3269
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
trimipramine,CHEBI:9738,depressive disorder,MONDO:0002050,drd2,NCBIGene:1813
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,htr2a,NCBIGene:3356
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,drd3,NCBIGene:1814
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,htr3a,NCBIGene:3359
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,gabra1,NCBIGene:2554
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,htr1a,NCBIGene:3350
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,drd2,NCBIGene:1813
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,htr1b,NCBIGene:3351
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,hrh1,NCBIGene:3269
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,drd1,NCBIGene:1812
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,htr7,NCBIGene:3363
amoxapine,CHEBI:2675,depressive disorder,MONDO:0002050,drd4,NCBIGene:1815
fluvoxamine,CHEBI:5138,depressive disorder,MONDO:0002050,sigmar1,NCBIGene:10280
fluvoxamine,CHEBI:5138,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
fluvoxamine,CHEBI:5138,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
fluvoxamine,CHEBI:5138,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
fluvoxamine,CHEBI:5138,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
fluvoxamine,CHEBI:5138,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
fluvoxamine,CHEBI:5138,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,chrm2,NCBIGene:1129
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,hrh1,NCBIGene:3269
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,drd2,NCBIGene:1813
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,htr2a,NCBIGene:3356
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,htr1a,NCBIGene:3350
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,htr7,NCBIGene:3363
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,drd3,NCBIGene:1814
imipramine,CHEBI:47499,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
protriptyline,CHEBI:8597,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
protriptyline,CHEBI:8597,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
protriptyline,CHEBI:8597,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
protriptyline,CHEBI:8597,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
protriptyline,CHEBI:8597,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,htr2a,NCBIGene:3356
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,sigmar1,NCBIGene:10280
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,alb,NCBIGene:213
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,hrh1,NCBIGene:3269
fluoxetine,CHEBI:5118,depressive disorder,MONDO:0002050,chrm2,NCBIGene:1129
citalopram,CHEBI:3723,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
citalopram,CHEBI:3723,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
citalopram,CHEBI:3723,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
citalopram,CHEBI:3723,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
citalopram,CHEBI:3723,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
citalopram,CHEBI:3723,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
citalopram,CHEBI:3723,depressive disorder,MONDO:0002050,hrh1,NCBIGene:3269
citalopram,CHEBI:3723,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
sertraline,CHEBI:9123,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
sertraline,CHEBI:9123,depressive disorder,MONDO:0002050,sigmar1,NCBIGene:10280
sertraline,CHEBI:9123,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
sertraline,CHEBI:9123,depressive disorder,MONDO:0002050,maob,NCBIGene:4129
sertraline,CHEBI:9123,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
sertraline,CHEBI:9123,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
sertraline,CHEBI:9123,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
sertraline,CHEBI:9123,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
sertraline,CHEBI:9123,depressive disorder,MONDO:0002050,maoa,NCBIGene:4128
lofepramine,CHEBI:47782,depressive disorder,MONDO:0002050,drd2,NCBIGene:1813
lofepramine,CHEBI:47782,depressive disorder,MONDO:0002050,chrm2,NCBIGene:1129
lofepramine,CHEBI:47782,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
lofepramine,CHEBI:47782,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
lofepramine,CHEBI:47782,depressive disorder,MONDO:0002050,htr1a,NCBIGene:3350
lofepramine,CHEBI:47782,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
lofepramine,CHEBI:47782,depressive disorder,MONDO:0002050,hrh1,NCBIGene:3269
lofepramine,CHEBI:47782,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
moclobemide,CHEBI:83531,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
moclobemide,CHEBI:83531,depressive disorder,MONDO:0002050,maoa,NCBIGene:4128
moclobemide,CHEBI:83531,depressive disorder,MONDO:0002050,maob,NCBIGene:4129
moclobemide,CHEBI:83531,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
moclobemide,CHEBI:83531,depressive disorder,MONDO:0002050,htr1a,NCBIGene:3350
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,htr2a,NCBIGene:3356
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,alb,NCBIGene:213
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,drd3,NCBIGene:1814
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,drd2,NCBIGene:1813
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
clomipramine,CHEBI:47780,depressive disorder,MONDO:0002050,drd1,NCBIGene:1812
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,htr2a,NCBIGene:3356
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,adra2c,NCBIGene:152
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,hrh1,NCBIGene:3269
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,drd2,NCBIGene:1813
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,adra2b,NCBIGene:151
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,htr1a,NCBIGene:3350
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,chrm2,NCBIGene:1129
doxepin,CHEBI:4710,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,chrm2,NCBIGene:1129
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,htr1a,NCBIGene:3350
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,adrb1,NCBIGene:153
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,htr2a,NCBIGene:3356
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,drd2,NCBIGene:1813
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,hrh1,NCBIGene:3269
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,smpd1,NCBIGene:6609
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,drd1,NCBIGene:1812
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,alb,NCBIGene:213
desipramine,CHEBI:47781,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
toloxatone,CHEBI:134870,depressive disorder,MONDO:0002050,maob,NCBIGene:4129
toloxatone,CHEBI:134870,depressive disorder,MONDO:0002050,maoa,NCBIGene:4128
methylphenidate,CHEBI:6887,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
methylphenidate,CHEBI:6887,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
methylphenidate,CHEBI:6887,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
methylphenidate,CHEBI:6887,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,tacr1,NCBIGene:6869
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,htr2a,NCBIGene:3356
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,chrm2,NCBIGene:1129
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,htr1a,NCBIGene:3350
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
paroxetine,CHEBI:7936,depressive disorder,MONDO:0002050,grk2,NCBIGene:156
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,htr1a,NCBIGene:3350
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,ntrk2,NCBIGene:4915
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,alb,NCBIGene:213
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,drd2,NCBIGene:1813
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,htr1d,NCBIGene:3352
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,htr2c,NCBIGene:3358
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,htr2a,NCBIGene:3356
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,oprm1,NCBIGene:4988
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,oprk1,NCBIGene:4986
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,htr1b,NCBIGene:3351
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,abcb1,NCBIGene:5243
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,chrm2,NCBIGene:1129
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,hrh1,NCBIGene:3269
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,drd3,NCBIGene:1814
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,htr7,NCBIGene:3363
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,cyp2c19,NCBIGene:1557
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,sigmar1,NCBIGene:10280
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,adra2a,NCBIGene:150
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,drd1,NCBIGene:1812
amitriptyline,CHEBI:2666,depressive disorder,MONDO:0002050,drd5,NCBIGene:1816
bupropion,CHEBI:3219,depressive disorder,MONDO:0002050,slc6a2,NCBIGene:6530
bupropion,CHEBI:3219,depressive disorder,MONDO:0002050,slc6a3,NCBIGene:6531
bupropion,CHEBI:3219,depressive disorder,MONDO:0002050,cyp2d6,NCBIGene:1565
bupropion,CHEBI:3219,depressive disorder,MONDO:0002050,slc6a4,NCBIGene:6532
prednisolone,CHEBI:8378,musculoskeletal system disorder,MONDO:0002081,nr3c1,NCBIGene:2908
prednisolone,CHEBI:8378,musculoskeletal system disorder,MONDO:0002081,serpina6,NCBIGene:866
triamcinolone,CHEBI:9667,musculoskeletal system disorder,MONDO:0002081,nr3c1,NCBIGene:2908
triamcinolone,CHEBI:9667,musculoskeletal system disorder,MONDO:0002081,serpina6,NCBIGene:866
hydrocortisone cypionate,CHEBI:5783,musculoskeletal system disorder,MONDO:0002081,nr3c1,NCBIGene:2908
hydrocortisone cypionate,CHEBI:5783,musculoskeletal system disorder,MONDO:0002081,shbg,NCBIGene:6462
hydrocortisone cypionate,CHEBI:5783,musculoskeletal system disorder,MONDO:0002081,serpina6,NCBIGene:866
prednisone,CHEBI:8382,musculoskeletal system disorder,MONDO:0002081,nr3c1,NCBIGene:2908
betamethasone,CHEBI:3077,musculoskeletal system disorder,MONDO:0002081,nr3c1,NCBIGene:2908
6alpha-methylprednisolone,CHEBI:6888,musculoskeletal system disorder,MONDO:0002081,nr3c1,NCBIGene:2908
phenytoin,CHEBI:8107,status epilepticus,MONDO:0002125,abcc2,NCBIGene:1244
phenytoin,CHEBI:8107,status epilepticus,MONDO:0002125,scn3a,NCBIGene:6328
phenytoin,CHEBI:8107,status epilepticus,MONDO:0002125,scn1a,NCBIGene:6323
phenytoin,CHEBI:8107,status epilepticus,MONDO:0002125,scn5a,NCBIGene:6331
phenytoin,CHEBI:8107,status epilepticus,MONDO:0002125,scn2a,NCBIGene:6326
phenytoin,CHEBI:8107,status epilepticus,MONDO:0002125,scn8a,NCBIGene:6334
phenytoin,CHEBI:8107,status epilepticus,MONDO:0002125,scn4a,NCBIGene:6329
phenytoin,CHEBI:8107,status epilepticus,MONDO:0002125,scn9a,NCBIGene:6335
levetiracetam,CHEBI:6437,status epilepticus,MONDO:0002125,cacna1b,NCBIGene:774
levetiracetam,CHEBI:6437,status epilepticus,MONDO:0002125,abcc2,NCBIGene:1244
diazepam,CHEBI:49575,status epilepticus,MONDO:0002125,gabrb3,NCBIGene:2562
diazepam,CHEBI:49575,status epilepticus,MONDO:0002125,gabra2,NCBIGene:2555
diazepam,CHEBI:49575,status epilepticus,MONDO:0002125,gabrg3,NCBIGene:2567
diazepam,CHEBI:49575,status epilepticus,MONDO:0002125,gabrg2,NCBIGene:2566
diazepam,CHEBI:49575,status epilepticus,MONDO:0002125,gabra3,NCBIGene:2556
diazepam,CHEBI:49575,status epilepticus,MONDO:0002125,gabra5,NCBIGene:2558
diazepam,CHEBI:49575,status epilepticus,MONDO:0002125,gabra1,NCBIGene:2554
diazepam,CHEBI:49575,status epilepticus,MONDO:0002125,gabrb2,NCBIGene:2561
diazepam,CHEBI:49575,status epilepticus,MONDO:0002125,gabrd,NCBIGene:2563
secobarbital,CHEBI:9073,status epilepticus,MONDO:0002125,gabra1,NCBIGene:2554
secobarbital,CHEBI:9073,status epilepticus,MONDO:0002125,gabrg2,NCBIGene:2566
